0.000000,0.156434,0.309017,0.453990,0.587785,0.707107,0.809017,0.891007,0.951057,0.987688,1.000000,0.987688,0.951057,0.891007,0.809017,0.707107,0.587785,0.453990,0.309017,0.156434,0.000000,
0.000000,0.154901,0.305988,0.449541,0.582024,0.700176,0.801088,0.882274,0.941735,0.978008,0.990199,0.978008,0.941735,0.882274,0.801088,0.700176,0.582024,0.449541,0.305988,0.154901,0.000000,
0.000000,0.153383,0.302989,0.445135,0.576320,0.693314,0.793236,0.873626,0.932505,0.968422,0.980494,0.968422,0.932505,0.873626,0.793236,0.693314,0.576320,0.445135,0.302989,0.153383,0.000000,
0.000000,0.151880,0.300020,0.440772,0.570671,0.686519,0.785462,0.865064,0.923366,0.958931,0.970884,0.958931,0.923366,0.865064,0.785462,0.686519,0.570671,0.440772,0.300020,0.151880,0.000000,
0.000000,0.150391,0.297079,0.436452,0.565078,0.679790,0.777763,0.856585,0.914316,0.949532,0.961368,0.949532,0.914316,0.856585,0.777763,0.679790,0.565078,0.436452,0.297079,0.150391,0.000000,
0.000000,0.148917,0.294167,0.432174,0.559540,0.673127,0.770140,0.848190,0.905354,0.940226,0.951946,0.940226,0.905354,0.848190,0.770140,0.673127,0.559540,0.432174,0.294167,0.148917,0.000000,
0.000000,0.147458,0.291284,0.427939,0.554056,0.666530,0.762592,0.839877,0.896481,0.931011,0.942616,0.931011,0.896481,0.839877,0.762592,0.666530,0.554056,0.427939,0.291284,0.147458,0.000000,
0.000000,0.146012,0.288429,0.423744,0.548625,0.659997,0.755118,0.831645,0.887694,0.921886,0.933377,0.921886,0.887694,0.831645,0.755118,0.659997,0.548625,0.423744,0.288429,0.146012,0.000000,
0.000000,0.144581,0.285603,0.419591,0.543248,0.653529,0.747717,0.823494,0.878994,0.912850,0.924229,0.912850,0.878994,0.823494,0.747717,0.653529,0.543248,0.419591,0.285603,0.144581,0.000000,
0.000000,0.143164,0.282803,0.415479,0.537924,0.647123,0.740389,0.815423,0.870379,0.903903,0.915171,0.903903,0.870379,0.815423,0.740389,0.647123,0.537924,0.415479,0.282803,0.143164,0.000000,
0.000000,0.141761,0.280032,0.411407,0.532652,0.640781,0.733132,0.807431,0.861848,0.895044,0.906201,0.895044,0.861848,0.807431,0.733132,0.640781,0.532652,0.411407,0.280032,0.141761,0.000000,
0.000000,0.140372,0.277287,0.407374,0.527431,0.634501,0.725947,0.799517,0.853401,0.886272,0.897319,0.886272,0.853401,0.799517,0.725947,0.634501,0.527431,0.407374,0.277287,0.140372,0.000000,
0.000000,0.138996,0.274569,0.403382,0.522262,0.628282,0.718832,0.791681,0.845037,0.877585,0.888525,0.877585,0.845037,0.791681,0.718832,0.628282,0.522262,0.403382,0.274569,0.138996,0.000000,
0.000000,0.137634,0.271878,0.399428,0.517143,0.622124,0.711786,0.783922,0.836755,0.868984,0.879816,0.868984,0.836755,0.783922,0.711786,0.622124,0.517143,0.399428,0.271878,0.137634,0.000000,
