0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.006847,0.006847,0.006847,0.006847,0.006847,0.006847,0.006847,0.006847,0.006847,0.006847,0.006847,0.006847,0.006847,0.006847,0.006847,0.006847,0.006847,0.006847,0.006847,
0.013694,0.013694,0.013694,0.013694,0.013694,0.013694,0.013694,0.013694,0.013694,0.013694,0.013694,0.013694,0.013694,0.013694,0.013694,0.013694,0.013694,0.013694,0.013694,
0.020542,0.020542,0.020542,0.020542,0.020542,0.020542,0.020542,0.020542,0.020542,0.020542,0.020542,0.020542,0.020542,0.020542,0.020542,0.020542,0.020542,0.020542,0.020542,
0.027390,0.027390,0.027390,0.027390,0.027390,0.027390,0.027390,0.027390,0.027390,0.027390,0.027390,0.027390,0.027390,0.027390,0.027390,0.027390,0.027390,0.027390,0.027390,
0.034239,0.034239,0.034239,0.034239,0.034239,0.034239,0.034239,0.034239,0.034239,0.034239,0.034239,0.034239,0.034239,0.034239,0.034239,0.034239,0.034239,0.034239,0.034239,
0.041088,0.041088,0.041088,0.041088,0.041088,0.041088,0.041088,0.041088,0.041088,0.041088,0.041088,0.041088,0.041088,0.041088,0.041088,0.041088,0.041088,0.041088,0.041088,
0.047937,0.047937,0.047937,0.047937,0.047937,0.047937,0.047937,0.047937,0.047937,0.047937,0.047937,0.047937,0.047937,0.047937,0.047937,0.047937,0.047937,0.047937,0.047937,
0.054787,0.054787,0.054787,0.054787,0.054787,0.054787,0.054787,0.054787,0.054787,0.054787,0.054787,0.054787,0.054787,0.054787,0.054787,0.054787,0.054787,0.054787,0.054787,
0.061638,0.061638,0.061638,0.061638,0.061638,0.061638,0.061638,0.061638,0.061638,0.061638,0.061638,0.061638,0.061638,0.061638,0.061638,0.061638,0.061638,0.061638,0.061638,
0.068489,0.068489,0.068489,0.068489,0.068489,0.068489,0.068489,0.068489,0.068489,0.068489,0.068489,0.068489,0.068489,0.068489,0.068489,0.068489,0.068489,0.068489,0.068489,
0.075340,0.075340,0.075340,0.075340,0.075340,0.075340,0.075340,0.075340,0.075340,0.075340,0.075340,0.075340,0.075340,0.075340,0.075340,0.075340,0.075340,0.075340,0.075340,
0.082192,0.082192,0.082192,0.082192,0.082192,0.082192,0.082192,0.082192,0.082192,0.082192,0.082192,0.082192,0.082192,0.082192,0.082192,0.082192,0.082192,0.082192,0.082192,
0.089045,0.089045,0.089045,0.089045,0.089045,0.089045,0.089045,0.089045,0.089045,0.089045,0.089045,0.089045,0.089045,0.089045,0.089045,0.089045,0.089045,0.089045,0.089045,
0.095897,0.095897,0.095897,0.095897,0.095897,0.095897,0.095897,0.095897,0.095897,0.095897,0.095897,0.095897,0.095897,0.095897,0.095897,0.095897,0.095897,0.095897,0.095897,
0.102751,0.102751,0.102751,0.102751,0.102751,0.102751,0.102751,0.102751,0.102751,0.102751,0.102751,0.102751,0.102751,0.102751,0.102751,0.102751,0.102751,0.102751,0.102751,
0.109605,0.109605,0.109605,0.109605,0.109605,0.109605,0.109605,0.109605,0.109605,0.109605,0.109605,0.109605,0.109605,0.109605,0.109605,0.109605,0.109605,0.109605,0.109605,
0.116459,0.116459,0.116459,0.116459,0.116459,0.116459,0.116459,0.116459,0.116459,0.116459,0.116459,0.116459,0.116459,0.116459,0.116459,0.116459,0.116459,0.116459,0.116459,
0.123314,0.123314,0.123314,0.123314,0.123314,0.123314,0.123314,0.123314,0.123314,0.123314,0.123314,0.123314,0.123314,0.123314,0.123314,0.123314,0.123314,0.123314,0.123314,
0.130169,0.130169,0.130169,0.130169,0.130169,0.130169,0.130169,0.130169,0.130169,0.130169,0.130169,0.130169,0.130169,0.130169,0.130169,0.130169,0.130169,0.130169,0.130169,
0.137024,0.137024,0.137024,0.137024,0.137024,0.137024,0.137024,0.137024,0.137024,0.137024,0.137024,0.137024,0.137024,0.137024,0.137024,0.137024,0.137024,0.137024,0.137024,
0.143881,0.143881,0.143881,0.143881,0.143881,0.143881,0.143881,0.143881,0.143881,0.143881,0.143881,0.143881,0.143881,0.143881,0.143881,0.143881,0.143881,0.143881,0.143881,
0.150737,0.150737,0.150737,0.150737,0.150737,0.150737,0.150737,0.150737,0.150737,0.150737,0.150737,0.150737,0.150737,0.150737,0.150737,0.150737,0.150737,0.150737,0.150737,
0.157594,0.157594,0.157594,0.157594,0.157594,0.157594,0.157594,0.157594,0.157594,0.157594,0.157594,0.157594,0.157594,0.157594,0.157594,0.157594,0.157594,0.157594,0.157594,
