0.000000,0.156434,0.309017,0.453990,0.587785,0.707107,0.809017,0.891007,0.951057,0.987688,1.000000,0.987688,0.951057,0.891007,0.809017,0.707107,0.587785,0.453990,0.309017,0.156434,0.000000,
0.000000,0.154894,0.305973,0.449519,0.581996,0.700142,0.801049,0.882231,0.941689,0.977960,0.990151,0.977960,0.941689,0.882231,0.801049,0.700142,0.581996,0.449519,0.305973,0.154894,0.000000,
0.000000,0.153368,0.302960,0.445092,0.576264,0.693246,0.793159,0.873541,0.932414,0.968328,0.980398,0.968328,0.932414,0.873541,0.793159,0.693246,0.576264,0.445092,0.302960,0.153368,0.000000,
0.000000,0.151858,0.299976,0.440708,0.570588,0.686418,0.785347,0.864938,0.923231,0.958791,0.970742,0.958791,0.923231,0.864938,0.785347,0.686418,0.570588,0.440708,0.299976,0.151858,0.000000,
0.000000,0.150362,0.297021,0.436367,0.564968,0.679658,0.777612,0.856418,0.914137,0.949347,0.961181,0.949347,0.914137,0.856418,0.777612,0.679658,0.564968,0.436367,0.297021,0.150362,0.000000,
0.000000,0.148881,0.294096,0.432069,0.559403,0.672963,0.769953,0.847983,0.905134,0.939997,0.951714,0.939997,0.905134,0.847983,0.769953,0.672963,0.559403,0.432069,0.294096,0.148881,0.000000,
0.000000,0.147414,0.291199,0.427814,0.553894,0.666335,0.762369,0.839631,0.896219,0.930738,0.942340,0.930738,0.896219,0.839631,0.762369,0.666335,0.553894,0.427814,0.291199,0.147414,0.000000,
0.000000,0.145963,0.288331,0.423600,0.548438,0.659772,0.754860,0.831361,0.887392,0.921571,0.933059,0.921571,0.887392,0.831361,0.754860,0.659772,0.548438,0.423600,0.288331,0.145963,0.000000,
0.000000,0.144525,0.285491,0.419428,0.543036,0.653274,0.747426,0.823173,0.878651,0.912494,0.923869,0.912494,0.878651,0.823173,0.747426,0.653274,0.543036,0.419428,0.285491,0.144525,0.000000,
0.000000,0.143101,0.282679,0.415297,0.537688,0.646840,0.740064,0.815065,0.869997,0.903507,0.914769,0.903507,0.869997,0.815065,0.740064,0.646840,0.537688,0.415297,0.282679,0.143101,0.000000,
0.000000,0.141692,0.279895,0.411206,0.532392,0.640469,0.732775,0.807038,0.861428,0.894608,0.905759,0.894608,0.861428,0.807038,0.732775,0.640469,0.532392,0.411206,0.279895,0.141692,0.000000,
0.000000,0.140296,0.277138,0.407156,0.527148,0.634160,0.725557,0.799089,0.852944,0.885797,0.896838,0.885797,0.852944,0.799089,0.725557,0.634160,0.527148,0.407156,0.277138,0.140296,0.000000,
