0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.015604,0.015604,0.015604,0.015604,0.015604,0.015604,0.015604,0.015604,0.015604,0.015604,0.015604,0.015604,0.015604,0.015604,0.015604,0.015604,0.015604,0.015604,0.015604,
0.031205,0.031205,0.031205,0.031205,0.031205,0.031205,0.031205,0.031205,0.031205,0.031205,0.031205,0.031205,0.031205,0.031205,0.031205,0.031205,0.031205,0.031205,0.031205,
0.046804,0.046804,0.046804,0.046804,0.046804,0.046804,0.046804,0.046804,0.046804,0.046804,0.046804,0.046804,0.046804,0.046804,0.046804,0.046804,0.046804,0.046804,0.046804,
0.062401,0.062401,0.062401,0.062401,0.062401,0.062401,0.062401,0.062401,0.062401,0.062401,0.062401,0.062401,0.062401,0.062401,0.062401,0.062401,0.062401,0.062401,0.062401,
0.077995,0.077995,0.077995,0.077995,0.077995,0.077995,0.077995,0.077995,0.077995,0.077995,0.077995,0.077995,0.077995,0.077995,0.077995,0.077995,0.077995,0.077995,0.077995,
0.093587,0.093587,0.093587,0.093587,0.093587,0.093587,0.093587,0.093587,0.093587,0.093587,0.093587,0.093587,0.093587,0.093587,0.093587,0.093587,0.093587,0.093587,0.093587,
0.109176,0.109176,0.109176,0.109176,0.109176,0.109176,0.109176,0.109176,0.109176,0.109176,0.109176,0.109176,0.109176,0.109176,0.109176,0.109176,0.109176,0.109176,0.109176,
0.124763,0.124763,0.124763,0.124763,0.124763,0.124763,0.124763,0.124763,0.124763,0.124763,0.124763,0.124763,0.124763,0.124763,0.124763,0.124763,0.124763,0.124763,0.124763,
0.140347,0.140347,0.140347,0.140347,0.140347,0.140347,0.140347,0.140347,0.140347,0.140347,0.140347,0.140347,0.140347,0.140347,0.140347,0.140347,0.140347,0.140347,0.140347,
0.155929,0.155929,0.155929,0.155929,0.155929,0.155929,0.155929,0.155929,0.155929,0.155929,0.155929,0.155929,0.155929,0.155929,0.155929,0.155929,0.155929,0.155929,0.155929,
0.171509,0.171509,0.171509,0.171509,0.171509,0.171509,0.171509,0.171509,0.171509,0.171509,0.171509,0.171509,0.171509,0.171509,0.171509,0.171509,0.171509,0.171509,0.171509,
0.187086,0.187086,0.187086,0.187086,0.187086,0.187086,0.187086,0.187086,0.187086,0.187086,0.187086,0.187086,0.187086,0.187086,0.187086,0.187086,0.187086,0.187086,0.187086,
0.202661,0.202661,0.202661,0.202661,0.202661,0.202661,0.202661,0.202661,0.202661,0.202661,0.202661,0.202661,0.202661,0.202661,0.202661,0.202661,0.202661,0.202661,0.202661,
0.218233,0.218233,0.218233,0.218233,0.218233,0.218233,0.218233,0.218233,0.218233,0.218233,0.218233,0.218233,0.218233,0.218233,0.218233,0.218233,0.218233,0.218233,0.218233,
0.233803,0.233803,0.233803,0.233803,0.233803,0.233803,0.233803,0.233803,0.233803,0.233803,0.233803,0.233803,0.233803,0.233803,0.233803,0.233803,0.233803,0.233803,0.233803,
0.249370,0.249370,0.249370,0.249370,0.249370,0.249370,0.249370,0.249370,0.249370,0.249370,0.249370,0.249370,0.249370,0.249370,0.249370,0.249370,0.249370,0.249370,0.249370,
0.264935,0.264935,0.264935,0.264935,0.264935,0.264935,0.264935,0.264935,0.264935,0.264935,0.264935,0.264935,0.264935,0.264935,0.264935,0.264935,0.264935,0.264935,0.264935,
0.280498,0.280498,0.280498,0.280498,0.280498,0.280498,0.280498,0.280498,0.280498,0.280498,0.280498,0.280498,0.280498,0.280498,0.280498,0.280498,0.280498,0.280498,0.280498,
0.296058,0.296058,0.296058,0.296058,0.296058,0.296058,0.296058,0.296058,0.296058,0.296058,0.296058,0.296058,0.296058,0.296058,0.296058,0.296058,0.296058,0.296058,0.296058,
0.311615,0.311615,0.311615,0.311615,0.311615,0.311615,0.311615,0.311615,0.311615,0.311615,0.311615,0.311615,0.311615,0.311615,0.311615,0.311615,0.311615,0.311615,0.311615,
0.327171,0.327171,0.327171,0.327171,0.327171,0.327171,0.327171,0.327171,0.327171,0.327171,0.327171,0.327171,0.327171,0.327171,0.327171,0.327171,0.327171,0.327171,0.327171,
0.342724,0.342723,0.342724,0.342723,0.342724,0.342723,0.342723,0.342723,0.342723,0.342723,0.342723,0.342723,0.342723,0.342723,0.342723,0.342723,0.342723,0.342723,0.342723,
0.358273,0.358274,0.358274,0.358274,0.358274,0.358274,0.358274,0.358274,0.358274,0.358274,0.358274,0.358274,0.358274,0.358274,0.358274,0.358274,0.358274,0.358274,0.358274,
0.373822,0.373821,0.373822,0.373821,0.373822,0.373821,0.373822,0.373822,0.373822,0.373822,0.373822,0.373822,0.373822,0.373822,0.373822,0.373822,0.373822,0.373822,0.373822,
0.389366,0.389369,0.389366,0.389369,0.389366,0.389368,0.389367,0.389368,0.389367,0.389368,0.389367,0.389368,0.389367,0.389368,0.389367,0.389368,0.389367,0.389368,0.389367,
0.404914,0.404907,0.404913,0.404908,0.404913,0.404908,0.404912,0.404909,0.404911,0.404910,0.404911,0.404910,0.404911,0.404910,0.404911,0.404910,0.404911,0.404910,0.404911,
0.420444,0.420458,0.420445,0.420457,0.420446,0.420455,0.420448,0.420454,0.420449,0.420453,0.420450,0.420452,0.420450,0.420452,0.420450,0.420453,0.420450,0.420453,0.420449,
0.436004,0.435975,0.436003,0.435977,0.436000,0.435980,0.435997,0.435983,0.435995,0.435985,0.435993,0.435987,0.435992,0.435987,0.435992,0.435986,0.435993,0.435986,0.435993,
0.451493,0.451556,0.451496,0.451552,0.451502,0.451546,0.451508,0.451539,0.451514,0.451535,0.451518,0.451532,0.451519,0.451531,0.451519,0.451532,0.451518,0.451533,0.451517,
0.467129,0.466991,0.467122,0.467001,0.467110,0.467014,0.467097,0.467027,0.467085,0.467038,0.467076,0.467044,0.467072,0.467045,0.467073,0.467044,0.467074,0.467042,0.467076,
0.482438,0.482736,0.482452,0.482716,0.482477,0.482688,0.482506,0.482660,0.482532,0.482638,0.482550,0.482624,0.482558,0.482620,0.482559,0.482622,0.482555,0.482626,0.482552,
0.498446,0.497802,0.498416,0.497844,0.498365,0.497902,0.498304,0.497962,0.498249,0.498010,0.498210,0.498039,0.498190,0.498049,0.498188,0.498046,0.498194,0.498039,0.498199,
0.512934,0.514331,0.512996,0.514242,0.513105,0.514120,0.513234,0.513993,0.513352,0.513889,0.513437,0.513825,0.513480,0.513801,0.513488,0.513805,0.513478,0.513817,0.513468,
0.530710,0.527677,0.530578,0.527865,0.530347,0.528124,0.530075,0.528393,0.529823,0.528615,0.529640,0.528755,0.529543,0.528813,0.529519,0.528812,0.529535,0.528790,0.529554,
0.541344,0.547928,0.541622,0.547533,0.542109,0.546984,0.542686,0.546412,0.543223,0.545936,0.543619,0.545628,0.543837,0.545494,0.543901,0.545483,0.543879,0.545519,0.543845,
0.567476,0.553167,0.566888,0.554002,0.565858,0.555163,0.564635,0.556379,0.563490,0.557401,0.562631,0.558076,0.562144,0.558388,0.561980,0.558439,0.562003,0.558380,0.562063,
0.559928,0.591043,0.561170,0.589279,0.563348,0.586820,0.565943,0.584232,0.568389,0.582040,0.570247,0.580562,0.571335,0.579841,0.571741,0.579678,0.571741,0.579761,0.571643,
0.625595,0.557893,0.622972,0.561623,0.618364,0.566832,0.612854,0.572339,0.607629,0.577048,0.603608,0.580281,0.601188,0.581934,0.600200,0.582399,0.600094,0.582308,0.600243,
0.531978,0.679388,0.537524,0.671498,0.547279,0.660455,0.558980,0.648729,0.570148,0.638612,0.578848,0.631543,0.584225,0.627777,0.586584,0.626538,0.587033,0.626550,0.586845,
0.785095,0.463938,0.773366,0.480632,0.752706,0.504053,0.727842,0.529037,0.703962,0.550777,0.685135,0.566225,0.673215,0.574768,0.667651,0.577929,0.666226,0.578284,0.666355,
0.282934,0.983052,0.307748,0.947711,0.351527,0.898014,0.404388,0.844758,0.455471,0.798027,0.496210,0.764289,0.522595,0.744992,0.535585,0.737159,0.539605,0.735596,0.539902,
1.426948,0.100206,1.374428,0.025356,1.281615,0.080150,1.169175,0.193726,1.059853,0.294204,0.971699,0.367852,0.913384,0.411284,0.883315,0.430284,0.872675,0.435308,0.870843,
1.019145,2.313930,0.907933,2.155327,0.711069,1.931226,0.471782,1.688897,0.237730,1.472796,0.046975,1.312105,0.081731,1.214667,0.150845,1.169313,0.177885,1.155038,0.184314,
4.368886,2.909780,4.133277,2.573544,3.715509,2.097303,3.206022,1.580026,2.704732,1.115134,2.291958,0.764681,2.008257,0.546701,1.850337,0.439796,1.783522,0.401863,1.764506,
7.347983,8.555634,6.848595,7.842475,5.961603,6.829903,4.876284,5.725220,3.802225,4.724868,2.909018,3.960879,2.284394,3.474460,1.925397,3.225017,1.763641,3.128364,1.711930,
18.302299,16.464990,17.243301,14.951627,15.359133,12.797662,13.046061,10.437496,10.743947,8.284439,8.811121,6.619590,7.437358,5.536605,6.624837,4.959405,6.239303,4.720119,6.105552,
37.723048,38.321809,35.476243,35.108785,31.471876,30.524586,26.539854,25.479898,21.603803,20.844839,17.421313,17.218202,14.402913,14.811902,12.570976,13.485543,11.663304,12.905426,11.328669,
84.867934,81.544712,80.098691,74.719765,71.584135,64.958677,61.063031,54.171486,50.475812,44.191070,41.425192,36.293677,34.799270,30.956922,30.682837,27.926958,28.566970,26.542766,27.749342,
183.354464,180.991266,173.225897,166.486903,155.112396,145.692783,132.658339,122.616802,109.942502,101.122079,90.357529,83.930216,75.824716,72.113985,66.602524,65.227116,61.710321,61.965407,59.747683,
